entry_month,PERMNO,weight
2022-09-01,86136,1.2772198053410781e-18
2022-09-01,86228,0.05629690735868238
2022-09-01,87137,7.298247631779865e-19
2022-09-01,87356,0.025797446363168306
2022-09-01,90829,1.584269248720762e-18
2022-09-01,91611,0.02734460063830635
2022-09-01,91849,0.017838452795122115
2022-09-01,91937,0.05591254235452651
2022-09-01,93096,0.09420828489339278
2022-10-01,11850,0.020293129606940567
2022-10-01,12623,0.0
2022-10-01,12872,0.0
2022-10-01,13035,0.0
2022-10-01,13210,0.0
2022-10-01,13688,2.3060471988998327e-18
2022-10-01,13928,0.0
2022-10-01,16431,0.0
2022-10-01,17144,0.12403332252216343
2022-10-01,21371,4.720091098574589e-18
2022-10-01,22752,0.12526258070196208
2022-10-01,24328,0.0
2022-10-01,24766,0.04054163420352082
2022-10-01,25320,0.115301718487693
2022-10-01,32942,0.0
2022-10-01,34833,0.0
2022-10-01,35554,0.0
2022-10-01,40539,0.0
2022-10-01,46674,2.013164381562977e-17
2022-10-01,48653,3.0874350927419247e-19
2022-10-01,50876,0.0
2022-10-01,64186,0.0
2022-10-01,64899,0.0740284915238668
2022-10-01,75591,0.0
2022-10-01,76605,0.037393620678692174
2022-10-01,76744,0.0
2022-10-01,77274,0.11394046440356426
2022-10-01,79686,2.0794658855093073e-18
2022-10-01,80191,1.2023632686274793e-18
2022-10-01,81061,0.0
2022-10-01,82486,0.009531786049261245
2022-10-01,85059,1.9463758336719754e-18
2022-10-01,85269,0.0
2022-10-01,86228,0.061350959997755694
2022-10-01,86288,4.3668783595695454e-18
2022-10-01,87137,0.0
2022-10-01,87356,0.031815669301930215
2022-10-01,88031,0.0
2022-10-01,90562,0.028189439324957127
2022-10-01,91611,0.030343747625179107
2022-10-01,91937,0.02872870401592794
2022-10-01,93096,0.07961722778411047
2022-10-01,93429,0.079627503772475
2022-11-01,11533,2.743190088300224e-18
2022-11-01,11850,0.032920621939775
2022-11-01,12623,0.010647045668567607
2022-11-01,12872,0.0
2022-11-01,13035,8.6451573523458635e-19
2022-11-01,13210,1.0795036886883022e-19
2022-11-01,13356,0.0
2022-11-01,13641,0.0
2022-11-01,13928,0.0
2022-11-01,14277,2.9559366759529576e-19
2022-11-01,14579,3.5490348032115305e-20
2022-11-01,14939,2.139378363935023e-18
2022-11-01,16431,0.05505026165651421
2022-11-01,21371,4.940328581447388e-18
2022-11-01,24766,0.09875326491163308
2022-11-01,32942,7.149279218730326e-20
2022-11-01,34833,0.0
2022-11-01,36003,0.09773983208156882
2022-11-01,41080,0.0014304710010950659
